source_url,priority,page_type,source_file,source_exists,dist_exists,production_status,indexability,in_sitemap,canonical,self_canonical,robots_allowed,title,meta_description,h1,word_count,unique_text_ratio,internal_inbound_links,unique_linking_pages,parent_hub_linked,breadcrumb,orphan,structured_data,image_count,date_created,date_modified,template_similarity,mobile_rendering,desktop_rendering,root_cause,decision,reason
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กำแพงเพชร/,P2,location_or_service,src/content/locations/กำแพงเพชร.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กำแพงเพชร/,true,true,รับซื้อโน๊ตบุ๊คกำแพงเพชร ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊ค กำแพงเพชร ส่งรูป รุ่น สเปก และอาการเพื่อประเมินเบื้องต้น การนัดรับขึ้นอยู่กับพื้นที่ ตารางงาน และการยืนยัน หรือสอบถามขั้นตอนจัดส่งเครื่องมาตรวจได้,รับซื้อโน๊ตบุ๊ค กำแพงเพชร ประเมินไว ส่งรูปเช็คราคาฟรี,506,0.713,27,27,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service|FAQPage|Question|Answer,3,2026-05-23T20:35:44+07:00,2026-07-29T22:57:32+07:00,high,PASS_BUILD_REVIEW,PASS_BUILD_REVIEW,LOW_PRIORITY,NO_SOURCE_CHANGE,Lower-priority location/blog page has valid technical signals; retain and observe without broad source changes.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/,P2,location_or_service,src/content/locations/ร้อยเอ็ด.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/,true,true,รับซื้อโน๊ตบุ๊คร้อยเอ็ด ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊ค ร้อยเอ็ด ส่งรูป รุ่น สเปก และอาการเพื่อประเมินเบื้องต้น การนัดรับขึ้นอยู่กับพื้นที่ ตารางงาน และการยืนยัน หรือสอบถามขั้นตอนจัดส่งเครื่องมาตรวจได้,รับซื้อโน๊ตบุ๊ค ร้อยเอ็ด ประเมินไว ส่งรูปเช็คราคาฟรี,570,0.677,27,27,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service|FAQPage|Question|Answer,3,2026-05-01T14:53:26+07:00,2026-07-29T22:57:32+07:00,high,PASS_BUILD_REVIEW,PASS_BUILD_REVIEW,LOW_PRIORITY,NO_SOURCE_CHANGE,Lower-priority location/blog page has valid technical signals; retain and observe without broad source changes.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อ่างทอง/,P2,location_or_service,src/content/locations/อ่างทอง.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อ่างทอง/,true,true,รับซื้อโน๊ตบุ๊คอ่างทอง ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊ค อ่างทอง ส่งรูป รุ่น สเปก และอาการเพื่อประเมินเบื้องต้น การนัดรับขึ้นอยู่กับพื้นที่ ตารางงาน และการยืนยัน หรือสอบถามขั้นตอนจัดส่งเครื่องมาตรวจได้,รับซื้อโน๊ตบุ๊ค อ่างทอง ประเมินไว ส่งรูปเช็คราคาฟรี,506,0.713,27,27,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service|FAQPage|Question|Answer,3,2026-05-23T20:35:44+07:00,2026-07-29T22:57:32+07:00,high,PASS_BUILD_REVIEW,PASS_BUILD_REVIEW,LOW_PRIORITY,NO_SOURCE_CHANGE,Lower-priority location/blog page has valid technical signals; retain and observe without broad source changes.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แม่ฮ่องสอน/,P2,location_or_service,src/content/locations/แม่ฮ่องสอน.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แม่ฮ่องสอน/,true,true,รับซื้อโน๊ตบุ๊คแม่ฮ่องสอน ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊ค แม่ฮ่องสอน ส่งรูป รุ่น สเปก และอาการเพื่อประเมินเบื้องต้น การนัดรับขึ้นอยู่กับพื้นที่ ตารางงาน และการยืนยัน หรือสอบถามขั้นตอนจัดส่งเครื่องมาตรวจได้,รับซื้อโน๊ตบุ๊ค แม่ฮ่องสอน ประเมินไว ส่งรูปเช็คราคาฟรี,506,0.713,27,27,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service|FAQPage|Question|Answer,3,2026-05-23T20:35:44+07:00,2026-07-29T22:57:32+07:00,high,PASS_BUILD_REVIEW,PASS_BUILD_REVIEW,LOW_PRIORITY,NO_SOURCE_CHANGE,Lower-priority location/blog page has valid technical signals; retain and observe without broad source changes.
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-inspiron-15/,P1,model_or_service,src/content/brands/dell-inspiron-15.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-inspiron-15/,true,true,รับซื้อ Dell Inspiron 15 มือสอง ประเมินตามรุ่นและสุขภาพแบต | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อ Dell Inspiron 15 มือสอง แล็ปท็อปสำหรับใช้ทำงานทั่วไป ประเมินราคาตามสเปกชิป CPU สภาพหน้าจอ IPS และบอดี้ขอบยางเดิม ส่งภาพประเมินราคาฟรี,รับซื้อ Dell Inspiron 15 มือสอง สำหรับทำงาน,391,0.650,4,4,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service,3,2026-05-14T22:32:38+07:00,2026-07-01T20:46:46+07:00,medium,PASS_BROWSER_QA,PASS_BROWSER_QA,CRAWL_DELAY,MONITOR_AND_REQUEST_INDEXING,"Technically indexable, self-canonical, sitemap-listed, robots-allowed, parent-linked and non-orphan; no source defect explains the missing crawl."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/honor/,P1,model_or_service,src/content/brands/honor.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/honor/,true,true,รับซื้อโน๊ตบุ๊ค Honor มือสอง ประเมินตามสภาพและรุ่นย่อย | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊ค Honor มือสอง หลากหลายสภาพการใช้งานตามเงื่อนไข ประเมินราคาจากข้อมูลสเปก CPU/RAM/SSD สภาพภายนอก และสุขภาพแบตเตอรี่ ส่งรูปประเมินเบื้องต้นฟรี,รับซื้อโน๊ตบุ๊ค Honor มือสอง หลายรุ่นยอดนิยม,353,0.694,6,6,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service,3,2026-05-16T20:54:46+07:00,2026-07-01T20:46:46+07:00,medium,PASS_BROWSER_QA,PASS_BROWSER_QA,CRAWL_DELAY,MONITOR_AND_REQUEST_INDEXING,"Technically indexable, self-canonical, sitemap-listed, robots-allowed, parent-linked and non-orphan; no source defect explains the missing crawl."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/huawei-matebook/,P1,model_or_service,src/content/brands/huawei-matebook.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/huawei-matebook/,true,true,รับซื้อ Huawei MateBook มือสอง ประเมินตามชิปเซ็ตและสภาพ | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อ Huawei MateBook มือสอง ประเมินราคาตามขนาดหน้าจอ รุ่นย่อย ชิปประมวลผล ความสมบูรณ์ของทัชแพด และสุขภาพแบตเตอรี่ ส่งรูปประเมินราคาเบื้องต้นได้ฟรี,รับซื้อ Huawei MateBook มือสอง หลายรุ่นยอดนิยม,378,0.685,6,6,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service,3,2026-05-16T20:54:46+07:00,2026-07-01T20:46:46+07:00,medium,PASS_BROWSER_QA,PASS_BROWSER_QA,CRAWL_DELAY,MONITOR_AND_REQUEST_INDEXING,"Technically indexable, self-canonical, sitemap-listed, robots-allowed, parent-linked and non-orphan; no source defect explains the missing crawl."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/huawei/,P1,model_or_service,src/content/brands/huawei.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/huawei/,true,true,รับซื้อโน๊ตบุ๊ค Huawei มือสอง ประเมินตามสเปกและสภาพ | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊ค Huawei มือสอง หลายรุ่นยอดนิยมยอดนิยม ประเมินราคาตามสเปก สภาพจริงของเครื่องบางเบา และระดับสุขภาพแบตเตอรี่ ส่งรูปเช็คราคาประเมินอ้างอิงผ่าน LINE @webuy ได้อย่างรวดเร็ว,รับซื้อโน๊ตบุ๊ค Huawei มือสอง หลายรุ่นยอดนิยมยอดนิยม,505,0.699,6,6,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service|FAQPage|Question|Answer,3,2026-05-16T20:54:46+07:00,2026-07-01T20:46:46+07:00,medium,PASS_BROWSER_QA,PASS_BROWSER_QA,CRAWL_DELAY,MONITOR_AND_REQUEST_INDEXING,"Technically indexable, self-canonical, sitemap-listed, robots-allowed, parent-linked and non-orphan; no source defect explains the missing crawl."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-mdm/,P1,model_or_service,src/content/conditions/macbook-mdm.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-mdm/,true,true,MacBook ติด MDM ขายได้ไหม | ร้านรับซื้อโน๊ตบุ๊ค.com,บริการรับซื้อ MacBook ที่มีข้อจำกัดในการจัดการระบบ (MDM) ยินดีให้คำแนะนำเกี่ยวกับขั้นตอนการตรวจสอบสิทธิ์และการจัดการระบบอย่างถูกต้อง,MacBook ติด MDM ขายได้ไหม เช็กก่อนนัดขาย,410,0.705,18,18,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service|FAQPage|Question|Answer,3,2026-05-14T22:32:38+07:00,2026-06-30T22:37:05+07:00,medium,PASS_BROWSER_QA,PASS_BROWSER_QA,CRAWL_DELAY,MONITOR_AND_REQUEST_INDEXING,"Technically indexable, self-canonical, sitemap-listed, robots-allowed, parent-linked and non-orphan; no source defect explains the missing crawl."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-no-box-no-receipt/,P1,model_or_service,src/content/conditions/macbook-no-box-no-receipt.md,true,true,200,indexable,true,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-no-box-no-receipt/,true,true,รับซื้อ MacBook ไม่มีกล่อง ไม่มีใบเสร็จ ประเมินสเปกและเอกสารแสดงสิทธิ์ | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อ MacBook ไม่มีกล่อง หรือไม่มีใบเสร็จรับเงิน ประเมินราคาตามรุ่นย่อย สเปก สภาพการชาร์จ และการยืนยันความเป็นเจ้าของที่ถูกต้อง ส่งรูปประเมินได้ฟรี,รับซื้อ MacBook ไม่มีกล่อง ไม่มีใบเสร็จ ประเมินตามสเปก,385,0.694,4,4,true,structured_data,false,Organization|PostalAddress|WebSite|WebPage|BreadcrumbList|ListItem|Service|FAQPage|Question|Answer,3,2026-05-14T22:32:38+07:00,2026-07-01T20:46:46+07:00,medium,PASS_BROWSER_QA,PASS_BROWSER_QA,CRAWL_DELAY,MONITOR_AND_REQUEST_INDEXING,"Technically indexable, self-canonical, sitemap-listed, robots-allowed, parent-linked and non-orphan; no source defect explains the missing crawl."
